Price,Area,Bedrooms,Bathrooms,Property_Type,Furnishing,Latitude,Longitude,Locality,Nearest_Hospital_km,Nearest_School_km,Nearest_Metro_km,Nearest_Bus_Stop_km,Nearest_Park_km,Nearest_Mall_km,Crime_Rate,Population_Density,Literacy_Rate,Household_Count,AQI,PM2.5,PM10,Price_Per_Sqft,Price_Per_Sqft_Outlier,Price_Tier,Is_Well_Connected,Amenity_Access_Score,Price_vs_Locality_Median_Pct,Price_Outlier,price_per_sqft,price_per_bhk,price_per_bathroom,area_per_bhk,bhk_bathroom_ratio,log_price,log_area,distance_to_city_center,distance_to_major_transit,distance_to_railway,distance_to_metro_station,locality_median_price,locality_mean_price,locality_listing_count,locality_price_std,locality_median_area,area_x_distance,nearest_upcoming_infra_km,infra_completion_status,months_since_milestone,nearest_infra_name,predicted_price,fair_price_score,fair_price_label,price_difference,price_difference_pct,affordability_index,investment_score
41000000,1600,3,3,Apartment,Unfurnished,19.1150856,72.90062714,Powai,5.499292320974841,0.7345927352295026,8.536249234030732,1.0088785208707989,2.333501803968644,4.6520054643353,162.5668449197861,19043.33353887565,88.93612540102794,2100000.0,136.630889989223,69.18948054683385,105.18710048138884,25625.0,False,Luxury,0,15.9,-2.2,False,25625.0,13666666.666666666,13666666.666666666,533.3333333333334,1.0,17.529082649058825,7.3783837129967145,20.658254652349836,5.678441526464485,5.224270974654321,2.569344215202126,30500000.0,38755714.28571428,105,25544863.73396446,1210.0,33053.20744375974,1.88,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),42317986.12822819,103.2,Fairly Priced,1317986.1282281876,3.2,2.0,74.2
26500000,1365,3,2,Apartment,Unfurnished,19.10760689,72.8992157,Powai,5.981620451910396,0.9754818849338198,8.414249862302285,1.1898565304759556,2.536317517817315,5.414658803932083,162.5668449197861,23930.68434829617,91.11764399300718,2100000.0,136.79199628659046,66.63339927561486,104.14620212429824,19413.91941391941,False,Luxury,0,12.0,-25.9,False,19413.919413919415,8833333.333333334,13250000.0,455.0,1.5,17.0926553286923,7.2196420401307355,19.82499810139909,5.668842234574755,4.414513238251744,2.0696337834301644,30500000.0,38755714.28571428,105,25544863.73396446,1210.0,27061.122408409756,1.68,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),35889855.89455483,135.4,Underpriced,9389855.894554831,35.4,2.3,80.4
25000000,1635,3,3,Apartment,Unfurnished,19.20920753,72.94970703,Thane,3.671679254301232,0.621807820622391,1.357191149819924,1.460621702929157,0.7913035255061571,8.905156037561131,106.3063063063063,11985.368598232466,87.47346123449408,2400000.0,139.2359016104467,54.16556756532601,105.07260839805438,15290.51987767584,False,Luxury,1,25.7,10.7,False,15290.51987767584,8333333.333333333,8333333.333333333,545.0,1.0,17.034386422832473,7.400009517162692,32.271568552546846,3.7562979286055147,3.7562979286055147,13.958521213442028,12100000.0,14701681.963855421,581,11855946.840707226,900.0,52764.01458341409,7.25,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),28028615.321133934,112.1,Below Market,3028615.321133934,12.1,6.3,71.2
41000000,1527,3,3,Apartment,Unfurnished,19.1522274,72.84477997,Goregaon,1.809577357739059,0.7128185861774751,5.044929443450759,1.1546747236034056,2.5085489976541844,4.275061005821003,162.5668449197861,21962.10682108188,90.97684122206216,2100000.0,127.40294425817306,63.22441271160672,114.01898729771692,26850.03274394237,False,Luxury,0,18.7,31.5,False,26850.03274394237,13666666.666666666,13666666.666666666,509.0,1.0,17.529082649058825,7.331714969726466,23.640979519410006,3.6231016461405483,9.572183601785621,3.0540994040509397,15800000.0,19286897.29100529,189,17271593.94758082,800.0,36099.77572613908,2.02,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),34275539.75216304,83.6,Overpriced,-6724460.247836962,-16.4,2.4,50.4
37500000,1550,3,3,Apartment,Unfurnished,19.1522274,72.84477997,Goregaon,1.809577357739059,0.7128185861774751,5.044929443450759,1.1546747236034056,2.5085489976541844,4.275061005821003,162.5668449197861,18661.00910895825,89.55614311415034,2100000.0,130.0692003144667,62.60515011439024,103.45689093536384,24193.548387096773,False,Luxury,0,18.7,18.5,False,24193.548387096773,12500000.0,12500000.0,516.6666666666666,1.0,17.439851517607305,7.346655163176539,23.640979519410006,3.6231016461405483,9.572183601785621,3.0540994040509397,15800000.0,19286897.29100529,189,17271593.94758082,800.0,36643.51825508551,2.02,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),35329156.14382346,94.2,Above Market,-2170843.8561765403,-5.8,2.7,52.4
17500000,570,1,1,Apartment,Semi-Furnished,19.11839676,72.91390991,Powai,5.694576430414098,0.9868215999284746,7.214447939115283,0.4805575810712577,0.8913205528288213,4.93581319003819,162.5668449197861,22713.14102026021,87.70699072442811,2100000.0,131.09070689059848,62.69002557001563,104.7071694479244,30701.754385964912,False,Premium,1,25.3,17.2,False,30701.754385964912,17500000.0,17500000.0,570.0,1.0,16.677711496036597,6.3473892096560105,21.501579822932218,7.052151642894558,6.251508671317812,3.613980024399376,30500000.0,38755714.28571428,105,25544863.73396446,1210.0,12255.900499071364,1.49,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),15402474.865166867,88.0,Above Market,-2097525.134833133,-12.0,2.4,71.7
15000000,820,3,3,Apartment,Unfurnished,19.11116409,72.9324646,Vikhroli,4.667513464522137,1.7017729489931177,5.453204973176067,0.3150563157466375,1.5480103991684089,6.800608141307179,162.5668449197861,23846.187403019685,90.70135162764122,2100000.0,145.124024533216,65.79494182760334,97.2471109431695,18292.682926829268,False,Premium,1,24.9,-16.9,False,18292.682926829268,5000000.0,5000000.0,273.3333333333333,1.0,16.52356082573315,6.710523109452428,21.609790598232827,8.07185563710431,7.034157765301548,3.739592111636505,14900000.0,20946190.944055945,143,16464591.481889492,718.0,17720.02829055092,1.96,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),19755062.265839096,131.7,Underpriced,4755062.265839096,31.7,4.3,79.5
7900000,490,1,2,Apartment,Unfurnished,19.11116409,72.9324646,Vikhroli,4.667513464522137,1.7017729489931177,5.453204973176067,0.3150563157466375,1.5480103991684089,6.800608141307179,162.5668449197861,21395.51746304337,88.22475675167766,2100000.0,127.71059825255612,60.697313719011824,114.19727982756176,16122.448979591836,False,Mid-Range,1,24.9,-26.7,False,16122.448979591836,7900000.0,3950000.0,490.0,0.5,15.882373444019521,6.19644412779452,21.609790598232827,8.07185563710431,7.034157765301548,3.739592111636505,14900000.0,20946190.944055945,143,16464591.481889492,718.0,10588.797393134086,1.96,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),8906713.663361754,112.7,Below Market,1006713.6633617543,12.7,4.9,76.0
13000000,500,1,2,Apartment,Semi-Furnished,19.12345505,72.83013916,Andheri,4.250757850145207,1.723331121865476,1.5644946584082426,0.4903011705498731,1.202126722476716,4.202752449415657,162.5668449197861,22187.89775847633,90.17496501763404,2100000.0,144.69453401994036,70.29860337551746,100.81775885343572,26000.0,False,Premium,1,24.6,4.0,False,26000.0,13000000.0,6500000.0,500.0,0.5,16.380459992348886,6.2166061010848646,20.429283186050974,1.7994967570737541,7.666077625988173,0.5781582280009653,22500000.0,30097510.591639873,311,25834974.450982578,945.0,10214.641593025486,4.84,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),15151060.755660992,116.5,Underpriced,2151060.755660992,16.5,2.9,54.5
12300000,750,2,2,Apartment,Semi-Furnished,19.11854362,72.93106842,Vikhroli,4.799642093167887,1.767447429874084,5.422696728491122,0.7199224148615764,0.9929197585243102,6.128129977476983,162.5668449197861,18015.99163688089,90.84148685906467,2100000.0,140.8782047965642,67.16449719402445,106.80060308438536,16400.0,False,Premium,0,17.5,-25.5,False,16400.0,6150000.0,6150000.0,375.0,1.0,16.325109901643454,6.621405651764134,22.270000287603793,8.611329167966632,7.454811963257113,4.29856654070442,14900000.0,20946190.944055945,143,16464591.481889492,718.0,16702.500215702843,2.26,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),14567727.299221383,118.4,Underpriced,2267727.2992213834,18.4,3.7,76.8
8300000,500,1,2,Apartment,Semi-Furnished,19.11854362,72.93106842,Vikhroli,4.799642093167887,1.767447429874084,5.422696728491122,0.7199224148615764,0.9929197585243102,6.128129977476983,162.5668449197861,24081.176818700067,91.35918622708256,2100000.0,150.90889647600866,62.83276950684594,112.37782113941556,16600.0,False,Mid-Range,0,17.5,-24.6,False,16600.0,8300000.0,4150000.0,500.0,0.5,15.931766193248746,6.2166061010848646,22.270000287603793,8.611329167966632,7.454811963257113,4.29856654070442,14900000.0,20946190.944055945,143,16464591.481889492,718.0,11135.000143801897,2.26,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),8959458.110123018,107.9,Below Market,659458.1101230178,7.9,3.6,74.8
9500000,580,2,2,Apartment,Unfurnished,19.11116409,72.9324646,Vikhroli,4.667513464522137,1.7017729489931177,5.453204973176067,0.3150563157466375,1.5480103991684089,6.800608141307179,162.5668449197861,19856.2798548262,88.00738363475281,2100000.0,144.7582734410788,63.442680919780585,97.1798551789704,16379.310344827589,False,Mid-Range,1,24.9,-25.6,False,16379.310344827587,4750000.0,4750000.0,290.0,1.0,16.066802461833923,6.364750756851911,21.609790598232827,8.07185563710431,7.034157765301548,3.739592111636505,14900000.0,20946190.944055945,143,16464591.481889492,718.0,12533.67854697504,1.96,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),12392187.896898558,130.4,Underpriced,2892187.8968985584,30.4,4.8,79.3
12500000,1148,2,2,Apartment,Semi-Furnished,19.05067062,73.06963348,Kharghar,1.1252831784928956,1.4088372588251945,12.3715870419855,1.6660345990900505,1.9674424339848369,6.543849314405816,215.3846153846154,2139.7020846890905,83.79976752169972,520000.0,123.9671304353315,54.05445263881204,98.01215120229732,10888.50174216028,False,Premium,0,13.7,10.1,False,10888.501742160279,6250000.0,6250000.0,574.0,1.0,16.341239282272525,7.046647277848756,27.53126527530038,7.857012336044652,8.469772067539324,17.391351561120512,11800000.0,13188512.685393259,267,7303674.783734456,1175.0,31605.892536044837,4.38,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),13590654.250090089,108.7,Below Market,1090654.2500900887,8.7,5.6,73.0
11000000,550,1,2,Apartment,Semi-Furnished,19.10038948,72.88574982,Andheri,5.860141874742524,1.974977243851626,7.127848072990087,1.071476567198094,2.256135704799508,6.072850734372585,162.5668449197861,18000.59381000718,89.59324528681232,2100000.0,143.96630895046636,63.9140581501233,111.54731843265591,20000.0,False,Mid-Range,0,9.3,-20.0,False,20000.0,11000000.0,5500000.0,550.0,0.5,16.213405921671733,6.311734809152915,18.62169351671787,4.621461149524416,3.161270276959014,0.593427007782794,22500000.0,30097510.591639873,311,25834974.450982578,945.0,10241.931434194828,3.12,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),9785136.342798151,89.0,Above Market,-1214863.657201849,-11.0,1.8,70.7
19500000,1100,3,3,Apartment,Semi-Furnished,19.09750557,72.88220978,Andheri,6.004646656076754,1.568275171893556,6.841927230915623,0.9045440970911958,2.478080272974879,6.413708600702986,162.5668449197861,22943.954147988643,90.90244417864918,2100000.0,125.27888001111263,56.83291278315744,101.7765225553304,17727.272727272728,False,Premium,0,11.1,-29.1,False,17727.272727272728,6500000.0,6500000.0,366.6666666666667,1.0,16.785925074816024,7.00397413672268,18.210576066783887,4.464551547955842,2.785068316724181,0.5451206478550951,22500000.0,30097510.591639873,311,25834974.450982578,945.0,20031.633673462275,3.54,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),25370495.81439165,130.1,Underpriced,5870495.81439165,30.1,2.3,78.1
4500000,545,1,1,Apartment,Unfurnished,19.2955513,72.87969971,Mira Road,2.858853211285154,0.7294452011789461,7.044608192418966,0.8736180004729353,2.318327668943586,2.4798878841214687,106.3063063063063,11988.113839336092,86.96141010165674,2400000.0,134.8057515958663,52.63868695197475,90.88058151362804,8256.880733944954,False,Budget,0,20.0,-15.6,False,8256.880733944954,4500000.0,4500000.0,545.0,1.0,15.319588176962746,6.302618975744905,39.82937156822186,7.805182078055651,15.8103057628991,19.319889001400213,8365000.0,9293570.50167224,598,4375439.653875185,752.5,21707.007504680914,13.02,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),5421879.11699491,120.5,Underpriced,921879.11699491,20.5,8.8,49.4
10500000,690,1,2,Apartment,Semi-Furnished,19.19929314,72.86047363,Kandivali,1.3311623175883698,0.8276307485330565,6.536687754102079,0.4578144943577915,2.3422796160680264,1.9235781728822663,162.5668449197861,23981.491076132526,89.6504370161458,2100000.0,138.19538543518553,60.514827991779896,107.47589884774632,15217.391304347826,False,Mid-Range,1,29.2,-22.9,False,15217.391304347826,10500000.0,5250000.0,690.0,0.5,16.166885910365842,6.53813982376767,28.973437274406173,3.3048523371439256,12.19039170720054,8.538258872311516,15000000.0,17766811.197492164,319,11252444.426703904,758.0,19991.67171934026,2.96,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),10655839.389293361,101.5,Fairly Priced,155839.38929336146,1.5,6.2,53.1
12500000,1050,2,2,Apartment,Semi-Furnished,19.30025673,72.86532593,Mira Road,2.4052258425305904,1.6876847447691163,8.517239535022185,1.808899410495241,1.052485280485586,1.2525550428104326,106.3063063063063,12280.333134224427,86.66384091056203,2400000.0,139.37576836076175,53.67840925053856,106.561318825651,11904.761904761905,False,Premium,0,17.4,21.7,False,11904.761904761905,6250000.0,6250000.0,525.0,1.0,16.341239282272525,6.957497370876951,40.203262687137595,7.997050276608917,17.195265847847303,19.36622207940591,8365000.0,9293570.50167224,598,4375439.653875185,752.5,42213.42582149448,13.07,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),10465762.46531707,83.7,Overpriced,-2034237.5346829295,-16.3,5.3,42.5
16500000,800,2,2,Apartment,Semi-Furnished,19.10038948,72.88574982,Andheri,5.860141874742524,1.974977243851626,7.127848072990087,1.071476567198094,2.256135704799508,6.072850734372585,162.5668449197861,22496.80761247509,90.42018590434532,2100000.0,145.8888772598123,57.40283071149106,114.65977642864208,20625.0,False,Premium,0,9.3,-17.5,False,20625.0,8250000.0,8250000.0,400.0,1.0,16.61887099947687,6.68586094706836,18.62169351671787,4.621461149524416,3.161270276959014,0.593427007782794,22500000.0,30097510.591639873,311,25834974.450982578,945.0,14897.354813374295,3.12,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),16723134.860168403,101.4,Fairly Priced,223134.860168403,1.4,1.7,73.0
3500000,670,1,2,Apartment,Unfurnished,19.06502914,73.1229248,Taloja,1.038156730764729,2.449941576672316,10.698248596198903,1.2775242811663117,2.553852235431693,8.033988278437567,215.3846153846154,1870.204815812143,81.94082745466119,520000.0,123.2522774581012,55.72439186657306,89.38167637917445,5223.880597014925,False,Budget,0,12.3,-5.8,False,5223.880597014925,3500000.0,1750000.0,670.0,0.5,15.068273812173887,6.508769136971682,33.27249093479559,8.428888919920563,8.428888919920563,22.657469977177062,4500000.0,5055670.103092783,97,2395719.667107923,735.0,22292.568926313048,9.89,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),3791442.2142067757,108.3,Below Market,291442.21420677565,8.3,11.4,68.9
9100000,850,2,2,Apartment,Unfurnished,19.26094437,72.95944214,Thane,7.2826496874923805,2.203811537005669,3.492797156207461,1.692341729623335,3.856920369001433,5.907273697779816,106.3063063063063,10643.081070762915,87.08972340911865,2400000.0,138.6792966390039,50.93951697323042,99.35193825329397,10705.882352941177,False,Mid-Range,0,6.0,-22.5,False,10705.882352941177,4550000.0,4550000.0,425.0,1.0,16.02378508137718,6.7464121285733745,38.010201613180634,8.506464512204149,8.506464512204149,19.516130391317873,12100000.0,14701681.963855421,581,11855946.840707226,900.0,32308.671371203538,12.46,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),9684807.649890564,106.4,Below Market,584807.6498905644,6.4,3.2,66.4
16500000,950,2,2,Apartment,Semi-Furnished,19.09922028,72.88523865,Andheri,5.954498576664073,1.90129040710373,7.103711681771907,0.9527425066572932,2.3628844307047525,6.204461106848413,162.5668449197861,17867.235578086023,90.64183858489316,2100000.0,131.7542464103636,62.81298050664133,107.59589751752507,17368.42105263158,False,Premium,0,10.1,-30.5,False,17368.42105263158,8250000.0,8250000.0,475.0,1.0,16.61887099947687,6.85751406254539,18.481792527528615,4.636436992197924,3.022956882573326,0.600847194695031,22500000.0,30097510.591639873,311,25834974.450982578,945.0,17557.702901152184,3.19,Under Construction,27.8,Mumbai Metro Line 4 (Wadala-Ghatkopar-Mulund-Thane),18035136.304030012,109.3,Below Market,1535136.3040300123,9.3,2.2,74.4
13800000,1100,2,2,Apartment,Semi-Furnished,19.21355629,72.96303558,Thane,4.505558518907393,2.028628079263969,1.7495368598380303,1.246198363141968,0.6990230310534091,10.279662529683309,106.3063063063063,11843.873455757272,89.18334498793686,2400000.0,121.24910123248412,62.95389053436286,107.81205734170544,12545.454545454546,False,Premium,1,18.4,-9.2,False,12545.454545454546,6900000.0,6900000.0,550.0,1.0,16.440179222591198,7.00397413672268,33.26017228718861,3.340275233962473,3.340275233962473,15.130569650770893,12100000.0,14701681.963855421,581,11855946.840707226,900.0,36586.18951590747,8.61,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),16677585.125358444,120.9,Underpriced,2877585.1253584437,20.9,5.8,71.9
20000000,1358,3,3,Apartment,Semi-Furnished,19.20798683,72.97351837,Kalyan,4.5516909037160005,1.5080530073922438,3.012501785647889,0.545281697359968,0.853825267394711,10.803435741547393,106.3063063063063,11801.636484056817,89.74737365553563,2400000.0,112.78480401448898,65.99184379606253,92.84468114403884,14727.540500736375,False,Premium,0,22.7,103.8,False,14727.540500736377,6666666.666666667,6666666.666666667,452.6666666666667,1.0,16.811242881518265,7.214504414151143,33.16125677706505,2.455534464671444,2.455534464671444,15.156926870718046,5875000.0,6701343.94090909,220,3136604.888344277,850.0,45032.98670325433,9.14,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),25687897.349702943,128.4,Underpriced,5687897.349702943,28.4,5.3,72.9
6000000,870,2,2,Apartment,Semi-Furnished,19.42399406,72.81048584,Nala Sopara,3.878766723635272,1.181029748602034,7.378069919150968,0.714894591480917,1.8162549435722977,6.46803311881508,143.81270903010034,1257.673214837459,80.60288709042806,550000.0,113.41366119125624,52.80959162985548,92.106542191082,6896.551724137931,False,Budget,0,16.3,31.0,False,6896.551724137931,3000000.0,3000000.0,435.0,1.0,15.607270193858982,6.769641976852503,53.903974782066825,22.239692575627924,31.637561175926308,32.465017708949816,3500000.0,4066006.756756757,74,1411913.6823446667,655.0,46896.45806039814,26.6,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),4824492.872268859,80.4,Overpriced,-1175507.1277311407,-19.6,9.0,32.1
20000000,1100,2,2,Apartment,Semi-Furnished,19.2321167,72.97583771,Thane,4.517426224815614,2.8728108083546613,3.1024347727147106,0.5558789486601352,2.999714203626282,9.08276592495055,106.3063063063063,10642.706836687696,89.79763489175367,2400000.0,110.54867436938244,59.74577034902979,102.41918361528812,18181.81818181818,False,Premium,0,14.2,31.6,False,18181.81818181818,10000000.0,10000000.0,550.0,1.0,16.811242881518265,7.00397413672268,35.69303761567407,5.127963461334669,5.127963461334669,17.592302798640485,12100000.0,14701681.963855421,581,11855946.840707226,900.0,39262.34137724148,10.99,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),14313003.478370355,71.6,Overpriced,-5686996.521629645,-28.4,2.7,61.0
